Numero,Nombre,Posicion,Equipo,Partidos_jugados,Partidos_titular,Goles,Asistencias,Tarjetas_amarillas,Edad,Altura,ELO,categoria,Goles_por_partido,Asistencias_por_partido,Participacion_goles,Participacion_por_partido,Posición_Club,Aporte_Goles,Aporte_Puntos,RC,IDR,Impacto_Total
9.0,Jaime Barroso,Delanteros,REAL MADRID U19,21,17,16.0,0.0,4.0,17.0,184.0,37,División de Honor,0.76,0.0,16.0,0.76,1,22.54,7.04,0.76,2.67,0.538
9.0,S. Esteban,Delanteros,ATLÉTICO U19,27,23,19.0,0.0,4.0,18.0,,43,División de Honor,0.7,0.0,19.0,0.7,2,23.17,8.36,0.66,2.44,0.521
9.0,Sule,Delanteros,LEGANÉS U19,25,24,17.0,0.0,8.0,19.0,,41,División de Honor,0.68,0.0,17.0,0.68,3,26.56,10.79,0.6,1.04,0.496
27.0,M. Company,Centrocampistas,REAL MADRID U19,2,0,1.0,0.0,0.0,16.0,,26,División de Honor,0.5,0.0,1.0,0.5,1,1.41,0.44,0.5,28.0,0.434
20.0,Gabriel Castrelo,Centrocampistas,ATLÉTICO U19,15,11,8.0,0.0,1.0,18.0,,44,División de Honor,0.53,0.0,8.0,0.53,2,9.76,3.52,0.5,4.4,0.388
16.0,M. Villafafila,Delanteros,VALLADOLID U19,21,14,13.0,0.0,3.0,19.0,185.0,43,División de Honor,0.62,0.0,13.0,0.62,5,26.53,9.13,0.47,0.14,0.443
23.0,Jesús Barrios,Centrocampistas,ATLÉTICO U19,30,25,14.0,0.0,2.0,19.0,,43,División de Honor,0.47,0.0,14.0,0.47,2,17.07,6.16,0.44,2.2,0.392
19.0,M. Cuéllar,Delanteros,GETAFE U19,27,24,14.0,0.0,4.0,18.0,191.0,32,División de Honor,0.52,0.0,14.0,0.52,4,33.33,8.88,0.43,0.15,0.403
18.0,Tomy,Delanteros,UNIÓN ADARVE U19,17,14,10.0,0.0,3.0,18.0,,33,División de Honor,0.59,0.0,10.0,0.59,7,19.61,8.68,0.38,-0.06,0.41
7.0,Yuri Menac,Centrocampistas,LEGANÉS U19,24,22,10.0,0.0,7.0,19.0,174.0,41,División de Honor,0.42,0.0,10.0,0.42,3,15.62,6.35,0.37,1.08,0.337
19.0,Pol Rivera,Delanteros,REAL MADRID U19,26,14,9.0,0.0,5.0,18.0,,37,División de Honor,0.35,0.0,9.0,0.35,1,12.68,3.96,0.35,2.15,0.306
10.0,Jorge Rajado,Delanteros,ATLÉTICO U19,19,10,7.0,0.0,2.0,19.0,175.0,40,División de Honor,0.37,0.0,7.0,0.37,2,8.54,3.08,0.35,3.47,0.301
11.0,Aimar Santiago,Delanteros,REAL MADRID U19,27,19,9.0,0.0,0.0,18.0,,40,División de Honor,0.33,0.0,9.0,0.33,1,12.68,3.96,0.33,2.07,0.297
29.0,Ariel Nkoghe,Defensas,REAL MADRID U19,3,2,1.0,0.0,0.0,18.0,184.0,33,División de Honor,0.33,0.0,1.0,0.33,1,1.41,0.44,0.33,18.67,0.293
8.0,M. Pascual,Delanteros,UNIÓN ADARVE U19,2,0,1.0,0.0,0.0,19.0,,27,División de Honor,0.5,0.0,1.0,0.5,7,1.96,0.87,0.32,-0.5,0.304
30.0,Rubén Gómez,Centrocampistas,ATLÉTICO U19,6,0,2.0,0.0,0.0,15.0,,31,División de Honor,0.33,0.0,2.0,0.33,2,2.44,0.88,0.31,11.0,0.268
10.0,H. Castaño,Delanteros,RAYO VALLECANO U19,18,17,8.0,0.0,1.0,19.0,,34,División de Honor,0.44,0.0,8.0,0.44,6,17.78,5.74,0.31,0.17,0.325
24.0,Iván Alonso,Delanteros,RAYO VALLECANO U19,17,15,7.0,0.0,3.0,19.0,,39,División de Honor,0.41,0.0,7.0,0.41,6,15.56,5.02,0.29,0.18,0.303
10.0,Viti,Delanteros,LA CRUZ VILLANOVENSE U19,15,13,10.0,0.0,4.0,19.0,,43,División de Honor,0.67,0.0,10.0,0.67,11,28.57,8.92,0.28,-0.93,0.448
24.0,C. Ortiz,Delanteros,REAL MADRID U19,4,0,1.0,0.0,0.0,19.0,,39,División de Honor,0.25,0.0,1.0,0.25,1,1.41,0.44,0.25,14.0,0.227
20.0,Erik Vázquez,Centrocampistas,REAL MADRID U19,4,2,1.0,0.0,0.0,19.0,,36,División de Honor,0.25,0.0,1.0,0.25,1,1.41,0.44,0.25,14.0,0.227
14.0,C. Sall,Defensas,RAYO MAJADAHONDA U19,10,8,8.0,0.0,2.0,,,29,División de Honor,0.8,0.0,8.0,0.8,13,25.0,7.54,0.24,-0.6,0.511
9.0,L. Simon,Delanteros,LAS ROZAS CF U19,25,24,13.0,0.0,2.0,19.0,,35,División de Honor,0.52,0.0,13.0,0.52,10,31.71,11.59,0.24,-0.44,0.393
8.0,Jorge Castillo,Centrocampistas,ATLÉTICO U19,25,20,6.0,0.0,1.0,19.0,180.0,44,División de Honor,0.24,0.0,6.0,0.24,2,7.32,2.64,0.23,2.64,0.239
18.0,Óscar Bazaga,Delanteros,ATLÉTICO U19,21,6,5.0,0.0,0.0,17.0,,39,División de Honor,0.24,0.0,5.0,0.24,2,6.1,2.2,0.23,3.14,0.228
7.0,Jairo Fernández,Delanteros,ATLÉTICO U19,21,11,5.0,0.0,1.0,19.0,178.0,38,División de Honor,0.24,0.0,5.0,0.24,2,6.1,2.2,0.23,3.14,0.228
9.0,Juan Bonilla,Delanteros,VALLADOLID U19,7,5,2.0,0.0,0.0,19.0,184.0,27,División de Honor,0.29,0.0,2.0,0.29,5,4.08,1.4,0.22,0.43,0.199
7.0,N. De La Carrera,Delanteros,BURGOS U19,26,20,11.0,0.0,6.0,19.0,,38,División de Honor,0.42,0.0,11.0,0.42,9,25.58,9.55,0.22,-0.04,0.338
10.0,G. Siame,Centrocampistas,LEGANÉS U19,8,6,2.0,0.0,0.0,19.0,,28,División de Honor,0.25,0.0,2.0,0.25,3,3.12,1.27,0.22,3.25,0.191
10.0,Pol Durán,Centrocampistas,REAL MADRID U19,15,14,3.0,0.0,0.0,18.0,176.0,41,División de Honor,0.2,0.0,3.0,0.2,1,4.23,1.32,0.2,3.73,0.187
9.0,J. Borrella,Delanteros,RAYO VALLECANO U19,21,13,6.0,0.0,6.0,19.0,,29,División de Honor,0.29,0.0,6.0,0.29,6,13.33,4.3,0.2,0.14,0.245
5.0,N. Linares,Centrocampistas,LEGANÉS U19,22,21,5.0,0.0,4.0,19.0,,37,División de Honor,0.23,0.0,5.0,0.23,3,7.81,3.17,0.2,1.18,0.217
8.0,G. Rodriguez,Centrocampistas,LEGANÉS U19,23,16,5.0,0.0,2.0,19.0,,38,División de Honor,0.22,0.0,5.0,0.22,3,7.81,3.17,0.19,1.13,0.214
8.0,Roberto Martín,Centrocampistas,REAL MADRID U19,26,25,5.0,0.0,5.0,18.0,177.0,40,División de Honor,0.19,0.0,5.0,0.19,1,7.04,2.2,0.19,2.15,0.21
14.0,I. Navarro,Centrocampistas,RAYO VALLECANO U19,22,21,6.0,0.0,4.0,19.0,,40,División de Honor,0.27,0.0,6.0,0.27,6,13.33,4.3,0.19,0.14,0.236
26.0,S. Salazar,Centrocampistas,GETAFE U19,27,20,6.0,0.0,3.0,16.0,,30,División de Honor,0.22,0.0,6.0,0.22,4,14.29,3.81,0.18,0.15,0.223
18.0,Alejandro Notario,Delanteros,LEGANÉS U19,5,0,1.0,0.0,0.0,19.0,,26,División de Honor,0.2,0.0,1.0,0.2,3,1.56,0.63,0.18,5.2,0.16
3.0,Diego Aguado,Defensas,REAL MADRID U19,22,21,4.0,0.0,8.0,18.0,180.0,39,División de Honor,0.18,0.0,4.0,0.18,1,5.63,1.76,0.18,2.55,0.193
28.0,Noé,Centrocampistas,LEGANÉS U19,5,3,1.0,0.0,1.0,18.0,,35,División de Honor,0.2,0.0,1.0,0.2,3,1.56,0.63,0.18,5.2,0.16
27.0,A. Pérez,Delanteros,REAL MADRID U19,6,4,1.0,0.0,0.0,17.0,176.0,29,División de Honor,0.17,0.0,1.0,0.17,1,1.41,0.44,0.17,9.33,0.164
2.0,Jesús Fortea,Defensas,REAL MADRID U19,19,17,3.0,0.0,3.0,18.0,179.0,48,División de Honor,0.16,0.0,3.0,0.16,1,4.23,1.32,0.16,2.95,0.173
7.0,E. Osorio,Centrocampistas,CD DIOCESANO U19,30,30,8.0,0.0,3.0,19.0,,44,División de Honor,0.27,0.0,8.0,0.27,8,24.24,6.95,0.16,-0.3,0.261
7.0,César Porras,Delanteros,VALLADOLID U19,16,9,3.0,0.0,0.0,18.0,,40,División de Honor,0.19,0.0,3.0,0.19,5,6.12,2.11,0.15,0.19,0.168
10.0,Y. San Miguel,Delanteros,VALLADOLID U19,25,19,5.0,0.0,0.0,19.0,170.0,35,División de Honor,0.2,0.0,5.0,0.2,5,10.2,3.51,0.15,0.12,0.204
21.0,V. Valdepeñas,Defensas,REAL MADRID U19,13,12,2.0,0.0,1.0,18.0,187.0,44,División de Honor,0.15,0.0,2.0,0.15,1,2.82,0.88,0.15,4.31,0.153
7.0,Adrián Pascu,Centrocampistas,VALLADOLID U19,20,17,4.0,0.0,1.0,18.0,163.0,41,División de Honor,0.2,0.0,4.0,0.2,5,8.16,2.81,0.15,0.15,0.187
6.0,H. Sedano,Centrocampistas,BURGOS U19,21,17,6.0,0.0,9.0,19.0,,39,División de Honor,0.29,0.0,6.0,0.29,9,13.95,5.21,0.15,-0.05,0.244
33.0,T. Pitarch,Centrocampistas,REAL MADRID U19,14,13,2.0,0.0,0.0,17.0,,32,División de Honor,0.14,0.0,2.0,0.14,1,2.82,0.88,0.14,4.0,0.149
21.0,I. Motos,Delanteros,GETAFE U19,18,17,3.0,0.0,2.0,17.0,,37,División de Honor,0.17,0.0,3.0,0.17,4,7.14,1.9,0.14,0.22,0.163
20.0,A. Perez,Delanteros,UNIÓN ADARVE U19,24,13,5.0,0.0,4.0,19.0,,28,División de Honor,0.21,0.0,5.0,0.21,7,9.8,4.34,0.14,-0.04,0.206
14.0,A. Riquelme,Centrocampistas,GETAFE U19,6,6,1.0,0.0,0.0,19.0,,38,División de Honor,0.17,0.0,1.0,0.17,4,2.38,0.63,0.14,0.67,0.125
11.0,Cobos,Delanteros,UNIÓN ADARVE U19,23,21,5.0,0.0,2.0,19.0,,32,División de Honor,0.22,0.0,5.0,0.22,7,9.8,4.34,0.14,-0.04,0.208
9.0,L. Romero,Delanteros,CD DIOCESANO U19,27,26,6.0,0.0,3.0,17.0,,43,División de Honor,0.22,0.0,6.0,0.22,8,18.18,5.21,0.13,-0.33,0.221
18.0,Daniel Conde,Centrocampistas,RAYO VALLECANO U19,27,25,5.0,0.0,5.0,18.0,171.0,38,División de Honor,0.19,0.0,5.0,0.19,6,11.11,3.59,0.13,0.11,0.205
6.0,Á. González,Centrocampistas,LEGANÉS U19,26,23,4.0,0.0,2.0,19.0,,42,División de Honor,0.15,0.0,4.0,0.15,3,6.25,2.54,0.13,1.0,0.181
11.0,Raúl Martin,Delanteros,RAYO VALLECANO U19,26,13,5.0,0.0,1.0,19.0,,40,División de Honor,0.19,0.0,5.0,0.19,6,11.11,3.59,0.13,0.12,0.201
8.0,Rulo,Centrocampistas,VALLADOLID U19,18,17,3.0,0.0,5.0,18.0,177.0,41,División de Honor,0.17,0.0,3.0,0.17,5,6.12,2.11,0.13,0.17,0.163
15.0,G. Gross,Centrocampistas,ATLÉTICO U19,21,9,3.0,0.0,0.0,17.0,,36,División de Honor,0.14,0.0,3.0,0.14,2,3.66,1.32,0.13,3.14,0.168
7.0,Daniel Yañez,Delanteros,REAL MADRID U19,17,14,2.0,0.0,2.0,18.0,177.0,41,División de Honor,0.12,0.0,2.0,0.12,1,2.82,0.88,0.12,3.29,0.144
3.0,Marco Leiton,Centrocampistas,LEGANÉS U19,22,20,3.0,0.0,7.0,19.0,177.0,39,División de Honor,0.14,0.0,3.0,0.14,3,4.69,1.9,0.12,1.18,0.163
21.0,V. Sampedro,Centrocampistas,LAS ROZAS CF U19,24,18,6.0,0.0,2.0,19.0,,32,División de Honor,0.25,0.0,6.0,0.25,10,14.63,5.35,0.12,-0.46,0.228
21.0,Sala,Centrocampistas,UNIÓN ADARVE U19,27,24,5.0,0.0,5.0,18.0,,29,División de Honor,0.19,0.0,5.0,0.19,7,9.8,4.34,0.12,-0.04,0.204
9.0,Guti,Delanteros,UNIÓN ADARVE U19,22,18,4.0,0.0,4.0,19.0,,36,División de Honor,0.18,0.0,4.0,0.18,7,7.84,3.47,0.12,-0.05,0.181
28.0,Carlos Diez,Centrocampistas,REAL MADRID U19,8,6,1.0,0.0,2.0,18.0,,31,División de Honor,0.12,0.0,1.0,0.12,1,1.41,0.44,0.12,7.0,0.13
20.0,Alejandro Campos,Defensas,GETAFE U19,22,22,3.0,0.0,3.0,18.0,,39,División de Honor,0.14,0.0,3.0,0.14,4,7.14,1.9,0.12,0.18,0.158
15.0,A. Cordero,Centrocampistas,VALLADOLID U19,21,12,3.0,0.0,4.0,18.0,,36,División de Honor,0.14,0.0,3.0,0.14,5,6.12,2.11,0.11,0.14,0.155
9.0,E. De Bronze,Delanteros,RAYO C. ALCOBENDAS U19,28,21,9.0,0.0,9.0,,,33,División de Honor,0.32,0.0,9.0,0.32,12,21.95,8.25,0.11,-0.39,0.284
11.0,S. Mulumba,Delanteros,LEGANÉS U19,23,17,3.0,0.0,4.0,19.0,,29,División de Honor,0.13,0.0,3.0,0.13,3,4.69,1.9,0.11,1.13,0.16
19.0,E. Benjumea,Centrocampistas,CD DIOCESANO U19,22,11,4.0,0.0,1.0,19.0,,38,División de Honor,0.18,0.0,4.0,0.18,8,12.12,3.47,0.11,-0.41,0.179
11.0,Bruno Citores,Delanteros,LA CRUZ VILLANOVENSE U19,29,25,7.0,0.0,2.0,19.0,,36,División de Honor,0.24,0.0,7.0,0.24,11,20.0,6.24,0.1,-0.48,0.238
10.0,Nacho,Centrocampistas,UNIÓN ADARVE U19,25,19,4.0,0.0,2.0,19.0,,37,División de Honor,0.16,0.0,4.0,0.16,7,7.84,3.47,0.1,-0.04,0.179
10.0,D. Antúnez,Delanteros,CD DIOCESANO U19,29,21,5.0,0.0,0.0,18.0,,41,División de Honor,0.17,0.0,5.0,0.17,8,15.15,4.34,0.1,-0.31,0.197
11.0,L. Nielfa,Delanteros,RAYO C. ALCOBENDAS U19,14,10,4.0,0.0,1.0,,,27,División de Honor,0.29,0.0,4.0,0.29,12,9.76,3.67,0.1,-0.79,0.217
22.0,Roi Torres,Defensas,REAL MADRID U19,20,8,2.0,0.0,2.0,19.0,,36,División de Honor,0.1,0.0,2.0,0.1,1,2.82,0.88,0.1,2.8,0.139
9.0,M. Gonzalez,Delanteros,BURGOS U19,28,19,5.0,0.0,2.0,,,31,División de Honor,0.18,0.0,5.0,0.18,9,11.63,4.34,0.1,-0.04,0.201
19.0,Emmanuel,Delanteros,UNIÓN ADARVE U19,26,10,4.0,0.0,2.0,19.0,,30,División de Honor,0.15,0.0,4.0,0.15,7,7.84,3.47,0.1,-0.04,0.176
11.0,Daniel Muñoz,Defensas,ATLÉTICO U19,18,10,2.0,0.0,5.0,18.0,165.0,42,División de Honor,0.11,0.0,2.0,0.11,2,2.44,0.88,0.1,3.67,0.143
17.0,Marc De Pedro,Centrocampistas,BURGOS U19,27,22,5.0,0.0,6.0,18.0,,41,División de Honor,0.19,0.0,5.0,0.19,9,11.63,4.34,0.1,-0.04,0.204
11.0,Hugo Calvo,Delanteros,VALLADOLID U19,24,18,3.0,0.0,4.0,18.0,171.0,37,División de Honor,0.12,0.0,3.0,0.12,5,6.12,2.11,0.09,0.12,0.153
16.0,Luis Bravo,Delanteros,UNIÓN ADARVE U19,7,1,1.0,0.0,1.0,19.0,,26,División de Honor,0.14,0.0,1.0,0.14,7,1.96,0.87,0.09,-0.14,0.107
18.0,Joan Londoño,Delanteros,LEGANÉS U19,20,8,2.0,0.0,0.0,19.0,,33,División de Honor,0.1,0.0,2.0,0.1,3,3.12,1.27,0.09,1.3,0.133
18.0,Olandia,Delanteros,VALLADOLID U19,24,11,3.0,0.0,3.0,17.0,,35,División de Honor,0.12,0.0,3.0,0.12,5,6.12,2.11,0.09,0.12,0.153
15.0,M. Guerra,Defensas,UNIÓN ADARVE U19,7,5,1.0,0.0,2.0,,,26,División de Honor,0.14,0.0,1.0,0.14,7,1.96,0.87,0.09,-0.14,0.107
15.0,T. Lugano,Centrocampistas,VALLADOLID U19,17,4,2.0,0.0,1.0,18.0,,29,División de Honor,0.12,0.0,2.0,0.12,5,4.08,1.4,0.09,0.18,0.129
4.0,Adrián Almeida,Defensas,ATLÉTICO U19,21,14,2.0,0.0,4.0,19.0,,41,División de Honor,0.1,0.0,2.0,0.1,2,2.44,0.88,0.09,3.14,0.144
18.0,A. Usero,Delanteros,LEGANÉS U19,22,5,2.0,0.0,1.0,18.0,,32,División de Honor,0.09,0.0,2.0,0.09,3,3.12,1.27,0.08,1.18,0.133
2.0,Lucas Macazaga,Defensas,LEGANÉS U19,23,21,2.0,0.0,3.0,18.0,183.0,37,División de Honor,0.09,0.0,2.0,0.09,3,3.12,1.27,0.08,1.13,0.136
8.0,G. Gutiérrez,Centrocampistas,RAYO VALLECANO U19,24,19,3.0,0.0,4.0,19.0,,34,División de Honor,0.12,0.0,3.0,0.12,6,6.67,2.15,0.08,0.12,0.153
6.0,E. Bustos,Delanteros,LAS ROZAS CF U19,25,7,4.0,0.0,3.0,19.0,,27,División de Honor,0.16,0.0,4.0,0.16,10,9.76,3.57,0.08,-0.44,0.177
22.0,I. Ramos,Centrocampistas,RAYO MAJADAHONDA U19,27,22,7.0,0.0,6.0,19.0,,35,División de Honor,0.26,0.0,7.0,0.26,13,21.88,6.6,0.08,-0.22,0.245
29.0,Á. Lezcano,Defensas,REAL MADRID U19,12,10,1.0,0.0,2.0,17.0,,34,División de Honor,0.08,0.0,1.0,0.08,1,1.41,0.44,0.08,4.67,0.109
6.0,I. Alani,Centrocampistas,VALLADOLID U19,10,10,1.0,0.0,2.0,18.0,175.0,33,División de Honor,0.1,0.0,1.0,0.1,5,2.04,0.7,0.08,0.3,0.095
2.0,M. Barbero,Defensas,LAS ROZAS CF U19,25,25,4.0,0.0,6.0,18.0,,33,División de Honor,0.16,0.0,4.0,0.16,10,9.76,3.57,0.08,-0.44,0.177
10.0,Jaime García,Delanteros,RAYO C. ALCOBENDAS U19,29,21,7.0,0.0,5.0,19.0,,36,División de Honor,0.24,0.0,7.0,0.24,12,17.07,6.42,0.08,-0.38,0.239
17.0,I. González,Centrocampistas,VALLADOLID U19,19,8,2.0,0.0,0.0,17.0,,35,División de Honor,0.11,0.0,2.0,0.11,5,4.08,1.4,0.08,0.16,0.13
10.0,I. De La Puebla,Centrocampistas,GETAFE U19,26,9,2.0,0.0,3.0,19.0,,29,División de Honor,0.08,0.0,2.0,0.08,4,4.76,1.27,0.07,0.15,0.135
16.0,A. Macias,Centrocampistas,CD MÓSTOLES U19,23,18,7.0,0.0,0.0,19.0,,30,División de Honor,0.3,0.0,7.0,0.3,14,19.44,10.5,0.07,-1.43,0.25
17.0,Joel Fortes,Defensas,GETAFE U19,25,21,2.0,0.0,3.0,18.0,,38,División de Honor,0.08,0.0,2.0,0.08,4,4.76,1.27,0.07,0.16,0.132
4.0,S. Almarza,Defensas,LEGANÉS U19,24,20,2.0,0.0,5.0,18.0,,37,División de Honor,0.08,0.0,2.0,0.08,3,3.12,1.27,0.07,1.08,0.133
17.0,Sergio Gervilla,Delanteros,CD DIOCESANO U19,8,1,1.0,0.0,1.0,19.0,,32,División de Honor,0.12,0.0,1.0,0.12,8,3.03,0.87,0.07,-1.12,0.094
3.0,D. Hernaiz,Defensas,BURGOS U19,15,12,2.0,0.0,3.0,18.0,,40,División de Honor,0.13,0.0,2.0,0.13,9,4.65,1.74,0.07,-0.07,0.128
18.0,Pablo Montero,Delanteros,REAL MADRID U19,15,2,1.0,0.0,0.0,18.0,172.0,37,División de Honor,0.07,0.0,1.0,0.07,1,1.41,0.44,0.07,3.73,0.109
22.0,A. Casado,Centrocampistas,CD DIOCESANO U19,24,22,3.0,0.0,13.0,19.0,,36,División de Honor,0.12,0.0,3.0,0.12,8,9.09,2.61,0.07,-0.38,0.15
5.0,Izan Regueira,Centrocampistas,REAL MADRID U19,27,22,2.0,0.0,2.0,19.0,,39,División de Honor,0.07,0.0,2.0,0.07,1,2.82,0.88,0.07,2.07,0.141
7.0,Amores,Centrocampistas,UNIÓN ADARVE U19,19,6,2.0,0.0,3.0,19.0,,27,División de Honor,0.11,0.0,2.0,0.11,7,3.92,1.74,0.07,-0.05,0.129
4.0,J. Aranda,Defensas,VALLADOLID U19,23,22,2.0,0.0,4.0,19.0,,40,División de Honor,0.09,0.0,2.0,0.09,5,4.08,1.4,0.07,0.13,0.131
5.0,Neamti,Defensas,UNIÓN ADARVE U19,28,24,3.0,0.0,2.0,18.0,185.0,37,División de Honor,0.11,0.0,3.0,0.11,7,5.88,2.61,0.07,-0.04,0.159
5.0,Pablo Pan,Defensas,ATLÉTICO U19,17,15,1.0,0.0,6.0,19.0,,39,División de Honor,0.06,0.0,1.0,0.06,2,1.22,0.44,0.06,3.88,0.11
4.0,F. Sánchez,Defensas,BURGOS U19,28,26,3.0,0.0,5.0,19.0,,44,División de Honor,0.11,0.0,3.0,0.11,9,6.98,2.61,0.06,-0.04,0.159
3.0,C. Jimenez,Centrocampistas,LEGANÉS U19,14,7,1.0,0.0,2.0,19.0,,36,División de Honor,0.07,0.0,1.0,0.07,3,1.56,0.63,0.06,1.86,0.097
17.0,A. Pozo,Delanteros,LEGANÉS U19,14,2,1.0,0.0,1.0,,,33,División de Honor,0.07,0.0,1.0,0.07,3,1.56,0.63,0.06,1.86,0.097
2.0,G. Quesada,Defensas,RAYO C. ALCOBENDAS U19,25,21,4.0,0.0,2.0,17.0,173.0,31,División de Honor,0.16,0.0,4.0,0.16,12,9.76,3.67,0.06,-0.44,0.177
22.0,M. Verdú,Centrocampistas,GETAFE U19,27,25,2.0,0.0,7.0,18.0,,39,División de Honor,0.07,0.0,2.0,0.07,4,4.76,1.27,0.06,0.15,0.133
12.0,Pedro Morón,Defensas,GETAFE U19,14,8,1.0,0.0,1.0,19.0,,37,División de Honor,0.07,0.0,1.0,0.07,4,2.38,0.63,0.06,0.29,0.09
5.0,Mario López,Defensas,LA CRUZ VILLANOVENSE U19,7,6,1.0,0.0,3.0,19.0,,35,División de Honor,0.14,0.0,1.0,0.14,11,2.86,0.89,0.06,-2.0,0.098
21.0,B. Echeverria,Centrocampistas,CD MÓSTOLES U19,26,23,7.0,0.0,4.0,18.0,175.0,32,División de Honor,0.27,0.0,7.0,0.27,14,19.44,10.5,0.06,-1.27,0.243
10.0,Casca,Centrocampistas,RAYO MAJADAHONDA U19,29,22,6.0,0.0,3.0,19.0,179.0,37,División de Honor,0.21,0.0,6.0,0.21,13,18.75,5.66,0.06,-0.21,0.222
3.0,Miguel Platero,Defensas,VALLADOLID U19,17,16,1.0,0.0,6.0,19.0,,37,División de Honor,0.06,0.0,1.0,0.06,5,2.04,0.7,0.05,0.18,0.093
5.0,Lucas Calleja,Defensas,GETAFE U19,17,8,1.0,0.0,3.0,18.0,,39,División de Honor,0.06,0.0,1.0,0.06,4,2.38,0.63,0.05,0.24,0.094
14.0,A. Mizuno,Centrocampistas,RAYO C. ALCOBENDAS U19,14,6,2.0,0.0,2.0,19.0,,37,División de Honor,0.14,0.0,2.0,0.14,12,4.88,1.83,0.05,-0.79,0.127
7.0,M. Vaquero,Delanteros,CD MÓSTOLES U19,30,25,7.0,0.0,3.0,19.0,178.0,33,División de Honor,0.23,0.0,7.0,0.23,14,19.44,10.5,0.05,-1.1,0.233
17.0,A. Hidalgo,Defensas,LA CRUZ VILLANOVENSE U19,15,10,2.0,0.0,3.0,,,30,División de Honor,0.13,0.0,2.0,0.13,11,5.71,1.78,0.05,-0.93,0.124
8.0,Manuel Jardón,Centrocampistas,LA CRUZ VILLANOVENSE U19,24,22,3.0,0.0,7.0,19.0,,43,División de Honor,0.12,0.0,3.0,0.12,11,8.57,2.68,0.05,-0.58,0.149
6.0,S. Martin,Centrocampistas,LEGANÉS U19,18,13,1.0,0.0,5.0,19.0,,30,División de Honor,0.06,0.0,1.0,0.06,3,1.56,0.63,0.05,1.44,0.103
23.0,G. Aranaz,Delanteros,LAS ROZAS CF U19,30,29,3.0,0.0,4.0,16.0,,32,División de Honor,0.1,0.0,3.0,0.1,10,7.32,2.68,0.05,-0.37,0.158
31.0,B. Del Olmo,Delanteros,CD MÓSTOLES U19,26,16,6.0,0.0,3.0,18.0,,34,División de Honor,0.23,0.0,6.0,0.23,14,16.67,9.0,0.05,-1.27,0.219
11.0,M. Gross,Delanteros,LAS ROZAS CF U19,29,14,3.0,0.0,3.0,18.0,,29,División de Honor,0.1,0.0,3.0,0.1,10,7.32,2.68,0.05,-0.38,0.155
16.0,T. Seidu,Centrocampistas,ATLÉTICO U19,22,16,1.0,0.0,3.0,17.0,,37,División de Honor,0.05,0.0,1.0,0.05,2,1.22,0.44,0.05,3.0,0.117
24.0,R. Hueso,Defensas,ATLÉTICO U19,22,16,1.0,0.0,3.0,18.0,,41,División de Honor,0.05,0.0,1.0,0.05,2,1.22,0.44,0.05,3.0,0.117
18.0,I. Expósito,Defensas,BURGOS U19,21,15,2.0,0.0,2.0,19.0,,41,División de Honor,0.1,0.0,2.0,0.1,9,4.65,1.74,0.05,-0.05,0.13
14.0,Diego Pérez,Defensas,ATLÉTICO U19,20,15,1.0,0.0,5.0,19.0,,41,División de Honor,0.05,0.0,1.0,0.05,2,1.22,0.44,0.05,3.3,0.112
14.0,Hame Sussoho,Delanteros,BURGOS U19,24,8,2.0,0.0,2.0,19.0,,35,División de Honor,0.08,0.0,2.0,0.08,9,4.65,1.74,0.04,-0.04,0.128
15.0,I. Fernández,Delanteros,LA CRUZ VILLANOVENSE U19,30,28,3.0,0.0,4.0,19.0,,41,División de Honor,0.1,0.0,3.0,0.1,11,8.57,2.68,0.04,-0.47,0.158
7.0,Chispa,Delanteros,LA CRUZ VILLANOVENSE U19,29,15,3.0,0.0,2.0,19.0,,29,División de Honor,0.1,0.0,3.0,0.1,11,8.57,2.68,0.04,-0.48,0.154
19.0,S. Alvarez,Centrocampistas,LAS ROZAS CF U19,22,5,2.0,0.0,0.0,19.0,,27,División de Honor,0.09,0.0,2.0,0.09,10,4.88,1.78,0.04,-0.5,0.125
33.0,D. Martinez,Delanteros,ALCORCÓN U19,19,8,4.0,0.0,2.0,18.0,,33,División de Honor,0.21,0.0,4.0,0.21,15,14.29,6.0,0.04,-2.11,0.18
2.0,David Arza,Defensas,ATLÉTICO U19,26,20,1.0,0.0,6.0,19.0,181.0,43,División de Honor,0.04,0.0,1.0,0.04,2,1.22,0.44,0.04,2.54,0.122
26.0,B. Auguste,Defensas,LEGANÉS U19,21,21,1.0,0.0,2.0,18.0,,29,División de Honor,0.05,0.0,1.0,0.05,3,1.56,0.63,0.04,1.24,0.106
27.0,O. Torrellas,Defensas,ATLÉTICO U19,23,16,1.0,0.0,4.0,18.0,,39,División de Honor,0.04,0.0,1.0,0.04,2,1.22,0.44,0.04,2.87,0.114
20.0,Liberto,Defensas,REAL MADRID U19,25,16,1.0,0.0,4.0,18.0,181.0,31,División de Honor,0.04,0.0,1.0,0.04,1,1.41,0.44,0.04,2.24,0.118
16.0,Sang-min Lee,Centrocampistas,GETAFE U19,21,12,1.0,0.0,3.0,19.0,169.0,31,División de Honor,0.05,0.0,1.0,0.05,4,2.38,0.63,0.04,0.19,0.101
8.0,Jorge Trinidad,Centrocampistas,CD DIOCESANO U19,27,23,2.0,0.0,1.0,19.0,170.0,45,División de Honor,0.07,0.0,2.0,0.07,8,6.06,1.74,0.04,-0.33,0.13
